projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_metro,school_district,school_county,school_charter,school_magnet,teacher_prefix,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,date_posted,datefullyfunded
01ca9edfb3dbdbacb0be1ef7565c99c1,5cd052e229271d5e49532f228efbff80,689b96efac70c14dfeaf11bb2906642c,5.30771E+11,47.525612,-122.348656,Seattle,WA,urban,Seattle School District 1,King,f,f,Ms.,Literacy,Literacy & Language,ESL,Literacy & Language,Supplies,highest poverty,Grades PreK-2,312.19,75,f,6/2/12,7/27/12
01cab15d63f38b94a5c19120b06aace7,315429d6e54a1e5a9b0d9ff9a87b69ae,141f7442dabba33df95f7a80befb5b0e,3.60014E+11,40.78655,-73.979558,New York,NY,urban,New York City Dept Of Ed,New York (Manhattan),f,f,Mr.,Special Needs,Special Needs,Early Development,Applied Learning,Other,highest poverty,Grades PreK-2,511.74,8,t,9/6/13,10/15/13
01cae2ad494ff7123c0166b9d54a521b,c4005731977eb8a5f877f1f7bffd3771,2002e73373b25164a396609597a1923f,1.20039E+11,25.615273,-80.335854,Palmetto Bay,FL,suburban,Miami-dade Co Public Sch Dist,Miami-Dade,f,t,Mr.,Performing Arts,Music & The Arts,Music,Music & The Arts,Technology,highest poverty,Grades 3-5,2183.51,800,f,12/14/13,3/7/14
01cafc3c5eef29c3f339e5f4f2d9bb3c,389964b71d8b5103f0489b36a2129fd0,d1fd61a7e1809f6adceb9596181bcba6,1.80477E+11,39.78124,-86.133191,Indianapolis,IN,urban,Indianapolis Public Sch Dist,Marion,f,t,Mrs.,Special Needs,Special Needs,Applied Sciences,Math & Science,Supplies,highest poverty,Grades 6-8,205.68,20,t,9/22/13,10/1/13
01cb5df155cb7ca4a4fddd1d81c08511,69282dc472f83fb4eb2b311a3d859f1a,262334c450f6a4a076928aba247d0a26,5.10078E+11,38.035263,-78.462807,Charlottesville,VA,,Charlottesville City Sch Dist,Albemarle,f,f,Mrs.,Health & Wellness,Health & Sports,Other,Applied Learning,Other,high poverty,Grades PreK-2,676.75,24,f,8/10/13,9/29/13
01cb726144e8a495617d76ee67d18967,ec2bbfcd8ec817d0dc8523787f7eeb16,c327a8202164b4e7b8befc0a7e3939e4,3.90476E+11,41.253697,-84.119934,Holgate,OH,rural,Holgate Local School District,Henry,f,f,Mr.,Early Development,Applied Learning,Visual Arts,Music & The Arts,Technology,highest poverty,Grades 3-5,1009.25,200,f,1/20/13,4/14/13
01cb7c49d5406894def1290521c4b979,e22fac5b6ec5c9c39baa7fdc0ac23ffb,f4f073c881542595694d38f4651502bf,62271011647,33.985253,-118.195026,Huntington Pk,CA,suburban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mr.,Literacy,Literacy & Language,ESL,Literacy & Language,Books,high poverty,Grades PreK-2,442.78,50,t,2/1/12,2/22/12
01cc17f5590a7635da60b9277c4a2668,2f600303876ee2d32d9c1b5a8a34b358,9a7dcd73ccbbc6388ecfff0253f7a162,4.818E+11,31.869001,-102.335457,Odessa,TX,urban,Ector Co Ind School District,Ector,f,f,Mr.,Sports,Health & Sports,Early Development,Applied Learning,Other,high poverty,Grades 3-5,1020.86,600,f,10/30/13,1/29/14
01cc3f178fade5a8ab15b1b5480b5ba1,a9796d9f809356a01787667242b4928a,80756e34396bf71f22157955cae3df15,60001707296,34.53298,-117.277715,Apple Valley,CA,suburban,Apple Valley Unified Sch Dist,San Bernardino,t,f,Mrs.,Literacy,Literacy & Language,Mathematics,Math & Science,Other,moderate poverty,Grades PreK-2,262.41,24,t,9/6/13,9/15/13
01cc7ec205df085eab17d3af6efd50d2,3f0e01ca8c7a1adfcdfc29afa42e5553,ac027e10f67dc23689a4cff4a9ba5c01,3.17482E+11,41.310353,-96.146794,Omaha,NE,rural,Omaha Public School Dist 1,Douglas,f,f,Mrs.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,low poverty,Grades 3-5,985.25,25,f,8/14/13,8/27/13
01cce123388cdcc8279d635542e0e2c3,204a28cd5159e50cdc788eac8ac9ae10,5b735be815887d231e0b8e04438a1762,1.20039E+11,25.72913,-80.243011,Coconut Grove,FL,urban,Miami-dade Co Public Sch Dist,Miami-Dade,f,f,Mrs.,Literacy,Literacy & Language,Special Needs,Special Needs,Other,high poverty,Grades PreK-2,511.21,16,f,8/11/12,11/15/12
01ccf6180e64d5ebeaffb21d1df966e7,bd7561b623b2e18ebd923e9a21ef19ae,f7624802298c5546ead8465cac870003,4.50144E+11,32.790279,-80.020254,Charleston,SC,urban,Charleston Co School District,Charleston,f,f,Mrs.,Special Needs,Special Needs,Mathematics,Math & Science,Other,high poverty,Grades 6-8,483.35,15,t,5/28/13,9/25/13
01cd07aea5700b360ac94c820e8723d4,54b7d15ec63f5698c4b62dc8846d7956,b893756be6e42dc7238dc970f875b8d9,1.20144E+11,28.55792,-81.606613,Winter Garden,FL,suburban,Orange Co Public School Dist,Orange,f,f,Mrs.,College & Career Prep,Applied Learning,Mathematics,Math & Science,Supplies,highest poverty,Grades 3-5,274.05,20,f,6/21/13,8/8/13
01cd89f191cc6e7ad9c5a1c942d7e87b,c02d2c7e12c3e8e8f5249300926ee713,d9c5451507d858bd377a9795317970f5,3.60008E+11,40.718563,-73.984172,New York,NY,urban,New York City Dept Of Ed,New York (Manhattan),f,f,Mr.,Music,Music & The Arts,Performing Arts,Music & The Arts,Other,highest poverty,Grades PreK-2,595.34,250,t,7/14/12,9/19/12
01ce56dcfde084c9c5e695ebb6069a3c,2c96e1abbb2d03d4fcd6750a6756c5dc,9132a4467e603b1915f4d134192fb977,62271003056,34.301852,-118.429717,San Fernando,CA,suburban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mr.,Economics,History & Civics,Mathematics,Math & Science,Supplies,highest poverty,Grades 3-5,988.99,32,f,1/25/13,1/31/13
01ce77766981aa1a45dadf1d36d4686e,5e54cf2ebb768eb439db262e3cf25036,2375cf7af9e31fac66e0b7bff1ad2c4d,1.80477E+11,39.769162,-86.084687,Indianapolis,IN,urban,Indiana Dept of Education,Marion,t,f,Ms.,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 9-12,867.66,250,t,3/16/13,5/7/13
01ced6e03ee8eb188dbd7ad0423cdda3,66c9834162287cfc788589298aa459cc,58c1e03aeff29ab0de35b3a18b1a12aa,62271003022,34.105976,-118.284706,Los Angeles,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Ms.,Visual Arts,Music & The Arts,,,Supplies,moderate poverty,Grades 3-5,726.66,24,t,2/1/12,5/9/12
01cee528663f9bd37483a4a6cccfb16f,ed9e65c30b819aff5f24c182ddf8aa68,a4bc9363f1dd47cc9aff9a68f842b069,,39.800232,-84.243958,Dayton,OH,suburban,Ohio Department of Education,Montgomery,t,f,Ms.,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades PreK-2,509.46,27,f,12/15/12,12/21/12
01cf47ae674c23193c836477daf49e06,2927edda7b2c7aefa1e4777725261f20,51731f1473dc6c708db29d7a187f2e57,62271003474,33.977806,-118.177254,Bell,CA,suburban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mr.,Literacy,Literacy & Language,ESL,Literacy & Language,Technology,high poverty,Grades PreK-2,286.54,24,f,1/20/12,2/15/12
01cf84e0ceb579a5f1a4f091fcaef316,46921754c371b818bb055c88e52c17bb,6b682e568053e814c7500fa5a291449e,62271003179,34.209915,-118.559128,Reseda,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mrs.,Literacy,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,371.15,8,t,8/21/12,9/14/12
01d00734270becd4ac2a7772ca6ea878,e5819d6e6e8e8213ff9f58a891a16f2b,198112910462e38990971cdbf079c54d,4.01572E+11,36.024597,-95.96936,Jenks,OK,urban,Jenks School District 5,Tulsa,f,f,Mrs.,Mathematics,Math & Science,,,Supplies,high poverty,Grades PreK-2,202.67,25,t,10/7/12,10/18/12
01d068d932f0d5762b2873f7ae735dd9,09b70f7267592618ff984d2a7952b9b7,d759c1460bc37957e7370321c6a3463f,5.50702E+11,42.686335,-89.062672,Janesville,WI,urban,Janesville School District,Rock,f,f,Ms.,Foreign Languages,Literacy & Language,,,Supplies,high poverty,Grades 9-12,556.72,125,f,12/9/13,3/5/14
01d1386e41a5761f8a22978469446f9d,21495cc205c66c78234eb7308a168cc3,251296e04397548a43e81463b7419373,1.2015E+11,26.60675,-80.054825,Lake Worth,FL,suburban,Palm Beach Co School District,Palm Beach,f,f,Ms.,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades 3-5,321.16,620,t,4/19/13,6/12/13
01d16247cd96384510aa99d521b76d51,7694feaf26a8e66f73dbb0c2e91cad6a,d8ac87806c3ab2fd5ae7774373e4157b,2.62475E+11,43.604266,-84.790098,Mt Pleasant,MI,,Mt Pleasant Public School Dist,Isabella,f,f,Mrs.,Special Needs,Special Needs,Early Development,Applied Learning,Supplies,moderate poverty,Grades PreK-2,537.39,12,f,7/28/12,11/8/12
01d17536c887e8e02e0c568922cfdb0b,df56b42b68ef799542070c65b019c200,66d6f0640fd88c97d6696756658919db,3.60008E+11,40.705756,-74.013121,New York,NY,urban,New York City Dept Of Ed,New York (Manhattan),f,f,Ms.,Literacy,Literacy & Language,,,Books,highest poverty,Grades 9-12,312.14,125,f,1/30/12,3/20/12
01d1b49522e3cf255f9cbaf505f4b95c,bddd21135061d777512f4cf44cbd271b,c1b89d687be67cfc4cb423c28e0c5417,2.6099E+11,42.756741,-83.373161,Clarkston,MI,rural,Clarkston Cmty School District,Oakland,f,f,Mrs.,Special Needs,Special Needs,Literacy,Literacy & Language,Technology,moderate poverty,Grades 3-5,527.05,7,f,12/6/12,1/18/13
01d1bd4d00dd05cd7042bef4072c09ae,c3d300aa3b22b497a49429bdb79a0670,153813de18bbf319b447c2e9a8740943,3.40072E+11,40.911132,-74.177487,Paterson,NJ,suburban,New Jersey Dept of Education,Passaic,t,f,Ms.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,high poverty,Grades PreK-2,407.64,25,t,11/6/13,12/5/13
01d31a22b0958ba3655b12b3547d773b,69d84b3cf2759ccc5e260397e1d9918b,f32614d43f5361e3f545352850f2d972,4.03024E+11,36.16134,-96.027217,Tulsa,OK,urban,Tulsa Independent Sch Dist,Tulsa,f,t,Ms.,Literacy,Literacy & Language,College & Career Prep,Applied Learning,Books,highest poverty,Grades 9-12,534.47,100,t,9/24/13,1/17/14
01d3affd254c21f9b69f5241ebfc9580,e2f57b0e04340eecfaaec261eb16ceb1,64ba62e81dd07b10a2a0e23c61c545f7,4.20008E+11,39.962944,-75.1437,Philadelphia,PA,urban,Philadelphia City School Dist,Philadelphia,t,f,Mr.,Sports,Health & Sports,,,Supplies,highest poverty,Grades PreK-2,807.79,500,f,11/24/12,12/11/12
01d3c54c76c79935974dd6afdcd06a23,f2bd621e898f5404e8915503a9e77dee,dad5809cdb2857e5fa18f1a117498353,1.30012E+11,33.730896,-84.405502,Atlanta,GA,urban,Atlanta Public Schools,Fulton,f,f,Ms.,Other,Applied Learning,,,Other,highest poverty,Grades 3-5,453.08,24,t,11/30/13,1/13/14
01d4176866dc9aecf2c5d0a076c654d2,d2b7d81d51339f8af79033ab5f4e9c70,955ef087804a5959faf79ecbeaf1a8cb,4.82985E+11,33.197183,-96.607305,Mckinney,TX,urban,Mckinney Ind School Dist,Collin,f,f,Mrs.,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,227.47,66,f,2/14/13,3/8/13
01d45f4f83c5dad88930ada05c365bad,1c166debfb7828f9bfefe00c837e5ffd,ccae6a54f849ce9393960bb36ab88a6d,3.60008E+11,40.713548,-73.986516,New York,NY,urban,New York City Dept Of Ed,New York (Manhattan),f,f,Ms.,Health & Wellness,Health & Sports,Health & Life Science,Math & Science,Supplies,highest poverty,Grades 6-8,199.95,20,f,10/20/13,12/3/13
01d550ce34aef6c14eab2b60e0d8c70d,3d1b6697a9edf85af0f2c8d738e61e4a,46aa6962756fa65dee5e124b767b1f54,,32.747375,-97.106125,Arlington,TX,urban,Texas Dept of Education,Tarrant,t,f,Ms.,Literacy,Literacy & Language,Mathematics,Math & Science,Other,highest poverty,Grades PreK-2,481.29,16,f,9/30/12,10/26/12
01d55c428f7755fd52dd07c8e6ac3e8e,95a5cb5fe681708957a1d6090d49417c,363c54b00ada6b63e6e1c1d0389c9ab2,1.30102E+11,32.034328,-81.124107,Savannah,GA,urban,Savannah-chatham Co Sch Dist,Chatham,f,t,Ms.,Literacy,Literacy & Language,Environmental Science,Math & Science,Books,highest poverty,Grades PreK-2,418.46,60,t,12/22/13,2/8/14
01d72d5c0495438f2511cf1704d20097,8a1c1718af6d6904033a272574f32d08,e84ff622cefaf55ece4fb75013f0a800,4.11004E+11,45.518974,-122.689667,Portland,OR,urban,Portland School District 1j,Multnomah,f,t,Mr.,History & Geography,History & Civics,Economics,History & Civics,Other,moderate poverty,Grades 9-12,933.09,180,f,9/20/13,11/15/13
01d76aebde2b3871d8ccaab340ca4ee5,74391babd69f8f27cf4535136f8337ec,83883d314be9e822ecd4509b9dce7f40,3.60012E+11,40.706965,-73.945413,Brooklyn,NY,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,Mrs.,Gym & Fitness,Health & Sports,Health & Wellness,Health & Sports,Supplies,highest poverty,Grades 3-5,172.36,600,t,2/15/13,3/26/13
01d8067e51e6b98ea45ad47d7de637cb,23696cae1105466f2fc058c4b51550be,5a49c00aba3da69b34c22cd709f99d86,62637008916,37.943605,-122.066875,Pleasant Hill,CA,suburban,Mt Diablo Unified School Dist,Contra Costa,f,t,Ms.,Applied Sciences,Math & Science,Character Education,Applied Learning,Books,moderate poverty,Grades 6-8,490.42,340,f,12/6/12,12/22/12
01d84b7eff7e6fa67456977ef04c4f6a,703d062d2f70fe5b2efd7499eb38a205,81b33b26ddbd7035c58b3033c561b9f4,4.50282E+11,34.043074,-81.126762,Columbia,SC,urban,Lexington-richland Co SD 5,Lexington,f,f,Mrs.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,high poverty,Grades PreK-2,552.95,20,f,6/26/13,8/10/13
01d8539ddccef61d29ce56bda26aba03,32f88c9dbc591d9bc11ebc1a5657b3b6,b8a971c32a7d1f1042bf68821f6843cc,,42.348512,-71.069114,Boston,MA,,Boston Public School District,Suffolk,f,f,Mr.,Special Needs,Special Needs,Character Education,Applied Learning,Books,highest poverty,Grades 9-12,402.18,50,f,11/15/13,12/27/13
01d98bc3980109936fe5ac5b5217ed43,33b2dc8f80eef4226f53faf2a8e1a6a2,61b4a534bd7361ecb2476020d0d23bd7,1.70993E+11,41.901445,-87.634027,Chicago,IL,urban,Fullerton Elem Network,Cook,f,f,Ms.,Literature & Writing,Literacy & Language,Social Sciences,History & Civics,Technology,highest poverty,Grades 3-5,627.58,25,f,10/31/13,11/5/13
01d99baa6d8ea974eabd21028184bbff,fdbc0a1844ab5c781b6170545902c549,044de09f5cbd52d400a57f488e7848b2,62271003476,34.121201,-118.194099,Los Angeles,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mrs.,Literacy,Literacy & Language,,,Books,high poverty,Grades 3-5,474.01,50,t,1/27/12,4/17/12
01d9bffa877490a89c35b6df0b3e75a6,ed1af7b94c557f16865e1ae7ce3d3fb0,b53d82c9b1853292de99c47b940918e2,4.10882E+11,43.402353,-124.234834,North Bend,OR,,North Bend School District 13,Coos,f,f,Mrs.,Applied Sciences,Math & Science,Health & Life Science,Math & Science,Supplies,highest poverty,Grades 9-12,231.8,250,t,10/23/13,12/9/13
01d9ca92d38dd55ba042cb6d8d82eb00,c22266acb1a769f4b653655c1761c292,b243e6e645ec82a046b225b6d22e4133,4.50231E+11,34.984008,-82.23192,Greer,SC,suburban,Greenville Co School District,Greenville,f,f,Mrs.,Mathematics,Math & Science,Special Needs,Special Needs,Technology,high poverty,Grades 6-8,421.54,120,f,8/12/13,9/13/13
01da9d598ff5f187790cc739d05d832d,e9235c4f4160bace71038e4324e15672,a7001cd2bcc9949a60c1b399d522c211,2.51323E+11,42.24308,-71.842995,Worcester,MA,urban,Worcester Public School Dist,Worcester,f,f,Mrs.,Mathematics,Math & Science,Special Needs,Special Needs,Supplies,high poverty,Grades PreK-2,510.53,17,t,2/24/13,5/21/13
01db2f6ee2efc845848a06114c0a74e2,5e980219546c9d7b8a72241a466c328a,538e900b23ad51559d6b63f912a03691,4.20534E+11,40.489555,-78.740003,Ebensburg,PA,rural,Central Cambria School Dist,Cambria,f,f,Mrs.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,moderate poverty,Grades PreK-2,741.96,22,f,2/1/13,3/16/13
01dc6d533280175e71e0dc0c0f0fe506,686d0d54f4d6bb852b50361dab3acca5,74794f8f7c66908c1bf17ded91a7f67a,4.20855E+11,40.562008,-75.555046,Wescosville,PA,suburban,East Penn School District,Lehigh,f,f,Mrs.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,moderate poverty,Grades 3-5,444.24,53,f,3/15/12,4/12/12
01dcc925f26436d6ca94e2f2ce058417,e3262a3a8cf33b380bf8e291cd365909,b8dfce0741207e5e2dc2b5e65f31609b,63255011225,37.92869,-122.358183,Richmond,CA,suburban,West Contra Costa Usd,Contra Costa,t,f,Ms.,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 9-12,536.69,128,f,10/20/13,11/15/13
01dcf52601682c2dacdbf43be8cbcfcf,fe4deb239a19c2f0f8e7b0127bbe060e,ef3106cfb47494e2047072938cc53f62,4.50231E+11,34.69012,-82.360964,Piedmont,SC,rural,Greenville Co School District,Greenville,f,f,Mr.,Mathematics,Math & Science,Applied Sciences,Math & Science,Other,high poverty,Grades 9-12,256.35,115,t,9/8/13,9/14/13
01de68706b9131a5824d19c6eae7d555,fadd6bda666067b5808b21846d5556a7,57268fdb28fa67ac9528385f5f35929a,62271002844,33.974606,-118.190559,Bell,CA,suburban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mr.,College & Career Prep,Applied Learning,,,Technology,highest poverty,Grades 9-12,966.52,500,f,2/4/12,4/27/12
01dea0e6c72128424ad42a7c55b5d465,d7905cbad0946bb10aaaebe517ff9eb7,13994c57bf0a1dcbc0f40155e1b67b76,61032001155,37.963152,-120.308697,Sonora,CA,,Curtis Creek Elem Sch Dist,Tuolumne,f,f,Mrs.,Literature & Writing,Literacy & Language,Social Sciences,History & Civics,Books,high poverty,Grades PreK-2,473.81,25,f,6/10/12,7/1/12
01df24af1b3bd639acaa32b89a0d0fa1,3f9dd78fa24d482eb96e6988fa37b28b,0fed06d1922bd537f84f3d78629de7cb,1.10003E+11,38.840233,-77.000735,Washington,DC,urban,Dc Public Schools,District Of Columbia,f,f,Ms.,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Technology,highest poverty,Grades 9-12,546.42,150,t,8/11/12,9/21/12
01df4a29f83ef0eebba86a88e894ab04,a877da6b75c3aa5962901e74711a2e30,f3971adddfcef5fffb1dc152a3cf0ba3,62271003078,33.985882,-118.177826,Maywood,CA,suburban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mrs.,Visual Arts,Music & The Arts,Performing Arts,Music & The Arts,Technology,high poverty,Grades PreK-2,933.95,24,t,1/29/12,3/13/12
01e0418cb22324991d2ccee079b19f99,29912d621baa7370907536f3b437186b,a228f476802b00c18c38ac81a787637e,,38.604833,-90.225606,Saint Louis,MO,urban,Missouri Dept of Education,St Louis City,t,f,Ms.,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades 6-8,394.25,245,f,2/11/12,3/26/12
01e0aedb2fed077748da8af2c8e21da8,d7e60e21b832c602a3f0342e6949d81f,ad2f9e9f39386043f85d0676690e4600,3.60414E+11,41.517925,-73.927536,Fishkill,NY,suburban,Beacon City School District,Dutchess,f,f,Ms.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,moderate poverty,Grades 3-5,532.93,25,f,1/15/12,4/20/12
01e0e3986740ff5502ab864559963857,a897c3eb116edf839dfa6374f0d9f8d9,5537d6d9f8ae9288c29651f43662626c,1.80579E+11,40.034229,-86.454883,Lebanon,IN,,Lebanon Cmty School Dist,Boone,f,f,Ms.,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,highest poverty,Grades PreK-2,351.29,22,f,5/9/12,5/17/12
01e0f2b98b261ba45bc7251e980a9d3b,663d8b60821d2ba51634529ca15ccb73,a677999ca73a044f75d0d0185e134d0d,2.61469E+11,46.278048,-87.436554,Gwinn,MI,rural,Gwinn Area Cmty School Dist,Marquette,f,f,Ms.,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Technology,highest poverty,Grades 9-12,1426.36,30,f,9/1/13,12/2/13
01e11dfdcf86f0c061cbffbbedd107d4,e322355a4ba9733e8e96c298e3c0af59,8e78a0a185cdd13c02cc51c041cbf393,61803002222,33.684044,-117.983398,Huntingtn Bch,CA,suburban,Huntington Beach City SD,Orange,f,f,Ms.,Mathematics,Math & Science,Special Needs,Special Needs,Supplies,high poverty,Grades PreK-2,495.12,12,f,10/22/12,12/12/12
01e13ebf876aa2c9f5d8ee65e678fa75,728185ec48d5b466a3ff75d87153a6fd,82571bc4db2e4cd846e3c50eeceeb176,62271002991,34.182137,-118.424728,Van Nuys,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mrs.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,741.31,24,t,1/20/12,1/30/12
01e1784a217ca87d41e6a11b13dece98,74f0e1809e2d5b9b4618e623632c4d11,4296de86dbb71b8641b8455c55afd03d,5.10324E+11,37.506271,-77.511993,Richmond,VA,urban,Richmond City School District,Richmond City,f,f,Mrs.,Special Needs,Special Needs,,,Technology,highest poverty,Grades PreK-2,781.33,10,t,9/1/13,12/18/13
01e21358c597e9b1e885863959b153ca,6b197b5dd013cbdc51d17563602bc4f1,5b87a1f00e6a22cf243d3a37345cc5af,62271002800,34.022617,-118.272175,Los Angeles,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,t,Ms.,Literature & Writing,Literacy & Language,Character Education,Applied Learning,Books,high poverty,Grades 6-8,554.59,93,f,2/23/13,3/18/13
01e30d399fea5a4a3be4e2bb8fa25c0f,95d9be610fa755743b999b2203eea9dd,4ea5ab0b8c479d8e91d045abeddcdf9b,62490003721,37.590954,-122.390747,Millbrae,CA,suburban,Millbrae School District,San Mateo,f,f,Ms.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,moderate poverty,Grades PreK-2,368.72,24,t,10/21/12,11/20/12
01e368117a779c24543871d020b623b0,07fce46808eb2970357073a173ca61d1,46c4b81a2fd3a6290d8197eaccab59ea,80336000415,39.734375,-104.943428,Denver,CO,,Denver Public School Dist 1,Denver,f,f,Mrs.,Literacy,Literacy & Language,Environmental Science,Math & Science,Supplies,moderate poverty,Grades 3-5,336.12,30,t,5/23/12,9/18/12
01e3f52cf1fdd1f4120a1e2d74d9d9b3,51841385fda1421820338e50abc1778f,8ee9bf85c20f635c4f55565ea01d7c47,4.70294E+11,35.076478,-89.936446,Memphis,TN,urban,Memphis City School District,Shelby,f,f,Ms.,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 6-8,941.33,115,f,7/3/13,10/25/13
01e4b1403ced99ff3f3008d503d4850b,8702384dbfa617f5fae71b8eebb547cf,57d9bc4b0fec326cc9d02b21661f0862,1.20171E+11,28.703668,-81.268934,Winter Spgs,FL,suburban,Seminole Co Public School Dist,Seminole,t,f,Mrs.,Applied Sciences,Math & Science,,,Books,moderate poverty,Grades 3-5,762.27,92,f,1/29/13,4/22/13
01e5575f6b0842e0ff90cbe953395095,db3a4feb891709ad17820b017531d795,8a3616214f60c8cbc120fc50c2fea80c,1.70993E+11,41.83171,-87.681223,Chicago,IL,urban,Pershing Elem Network,Cook,f,f,Mrs.,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades 3-5,370.94,204,t,11/3/13,12/4/13
01e699dd93ad39328f6f3f4920f49a43,552618e77d5febf59a0b64927ec8f105,884a418a5973b3cc375a0f0b14353320,4.50366E+11,34.970448,-81.899551,Spartanburg,SC,,Spartanburg School District 7,Spartanburg,f,f,Mrs.,Special Needs,Special Needs,Literacy,Literacy & Language,Technology,highest poverty,Grades 3-5,646.46,11,f,4/23/13,7/13/13
01e7349ff286fa033f2fb263e87354e7,cb3a8137f50c447628b37d7d919a6dae,40e10564f4a9a9ae43b0c759bff28f89,3.70502E+11,35.743934,-77.783865,Elm City,NC,rural,Wilson Co School District,Wilson,f,f,Mrs.,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades 3-5,414.8,29,f,3/10/12,5/19/12
01e74c69b54d1b22b2a143ffa339d65f,0400424448739ee8fb5a8276af2f42f7,28deea90ba9f301d291a172470a2bf41,1.20003E+11,29.609613,-82.347855,Gainesville,FL,suburban,Alachua Co School District,Alachua,f,f,Ms.,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,453.36,22,t,8/30/13,9/21/13
01e7700097fd8a9e83d53227822b951c,d611e881f7a59db7a6cf129ce2a4e13e,daf9c9356a7520e1e81367d70bc9124f,5.10081E+11,36.800316,-76.258583,Chesapeake,VA,suburban,Chesapeake School District,Chesapeake City,f,f,Mrs.,Special Needs,Special Needs,Literacy,Literacy & Language,Books,highest poverty,Grades 3-5,434.4,20,t,8/29/12,10/7/12
